nama,time,gazeX,gazeY,label
Sinta,4255,281.3376,147.0204,1
Sinta,4271,147.6096,-0.0023,1
Sinta,4288,132.48,7.4844,1
Sinta,4304,132.48,7.4844,1
Sinta,4321,131.5584,0.2592,1
Sinta,4337,117.7344,6.1236,1
Sinta,4353,117.7344,6.1236,1
Sinta,4370,126.2208,-0.004,1
Sinta,4386,136.2624,-0.0009,1
Sinta,4403,136.2624,-0.0009,1
Sinta,4419,136.3584,-0.006,1
Sinta,4436,123.456,-0.0016,1
Sinta,4452,123.456,-0.0016,1
Sinta,4468,135.8016,15.0012,1
Sinta,4485,135.7248,11.556,1
Sinta,4501,135.7248,11.556,1
Sinta,4518,123.5136,10.26,1
Sinta,4534,288.5568,120.4848,1
Sinta,4550,288.5568,120.4848,1
Sinta,4567,294.3552,94.7916,1
Sinta,4583,293.7984,114.75,1
Sinta,4600,293.7984,114.75,1
Sinta,4616,299.6544,138.9744,1
Sinta,4633,285.984,130.2372,1
Sinta,4649,285.984,130.2372,1
Sinta,4666,305.3568,113.1732,1
Sinta,4682,290.4,115.2144,1
Sinta,4698,290.4,115.2144,1
Sinta,4715,294.5856,107.0388,1
Sinta,4731,305.4528,85.914,1
Sinta,4748,305.4528,85.914,1
Sinta,4764,268.4928,146.5668,1
Sinta,4781,240.2688,207.6084,1
Sinta,4797,240.2688,207.6084,1
Sinta,4813,264.7488,203.2668,1
Sinta,4830,246.2016,189.0864,1
Sinta,4846,246.2016,189.0864,1
Sinta,4863,271.2,187.596,1
Sinta,4879,249.792,192.9852,1
Sinta,4896,249.792,192.9852,1
Sinta,4912,168.0384,345.7512,1
Sinta,4928,201.9264,401.3604,1
Sinta,4945,213.6384,416.1888,1
Sinta,4961,227.52,430.9308,1
Sinta,4978,237.0624,449.7336,1
Sinta,4994,254.496,469.1952,1
Sinta,5011,256.1664,485.406,1
Sinta,5027,251.9616,501.9084,1
Sinta,5043,251.9616,501.9084,1
Sinta,5060,256.8384,492.6852,1
Sinta,5076,244.6464,499.8564,1
Sinta,5093,248.352,503.9604,1
Sinta,5109,261.4464,501.7788,1
Sinta,5126,284.448,486.4536,1
Sinta,5142,289.536,492.102,1
Sinta,5158,266.3424,505.4508,1
Sinta,5175,263.616,518.4324,1
Sinta,5191,259.8144,514.3392,1
Sinta,5208,261.5616,501.4872,1
Sinta,5224,260.7936,508.5936,1
Sinta,5241,255.5904,503.1828,1
Sinta,5257,262.5024,487.3932,1
Sinta,5273,310.8096,474.9948,1
Sinta,5290,307.2384,470.4372,1
Sinta,5306,293.2224,455.436,1
Sinta,5323,552.7872,751.9068,1
Sinta,5339,549.4464,748.2996,1
Sinta,5356,537.8112,755.082,1
Sinta,5372,608.256,772.6536,1
Sinta,5388,608.256,772.6536,1
Sinta,5405,508.6848,763.4088,1
Sinta,5421,429.1968,704.0628,1
Sinta,5438,429.1968,704.0628,1
Sinta,5454,267.4944,442.368,1
Sinta,5471,272.0256,448.5024,1
Sinta,5487,272.0256,448.5024,1
Sinta,5503,292.896,442.584,1
Sinta,5520,284.3328,432.9936,1
Sinta,5536,280.5696,427.95,1
Sinta,5553,451.2192,293.6844,1
Sinta,5569,590.0352,172.0656,1
Sinta,5586,587.232,163.3932,1
Sinta,5602,594.0096,157.9824,1
Sinta,5618,608.928,162.9612,1
Sinta,5635,608.928,162.9612,1
Sinta,5651,595.5456,156.0276,1
Sinta,5668,597.8688,148.8024,1
Sinta,5684,597.8688,148.8024,1
Sinta,5700,601.6704,158.922,1
Sinta,5717,606.7584,166.968,1
Sinta,5733,606.7584,166.968,1
Sinta,5750,676.9152,552.744,1
Sinta,5766,614.1504,159.786,1
Sinta,5783,614.1504,159.786,1
Sinta,5799,661.824,139.5468,1
Sinta,5816,670.8672,142.3008,1
Sinta,5832,672.384,149.0076,1
Sinta,5848,674.8992,151.092,1
Sinta,5865,676.5313,167.8212,1
Sinta,5881,678.816,176.6232,1
Sinta,5898,668.9664,168.9228,1
Sinta,5914,677.8176,172.4436,1
Sinta,5931,677.8176,172.4436,1
Sinta,5947,679.8528,166.428,1
Sinta,5963,679.8719,166.3308,1
Sinta,5980,678.336,159.5376,1
Sinta,5996,661.3824,152.28,1
Sinta,6013,644.6976,143.4888,1
Sinta,6029,642.6816,136.8576,1
Sinta,6046,653.664,134.1036,1
Sinta,6062,663.7632,139.59,1
Sinta,6078,664.9152,144.0072,1
Sinta,6095,670.0608,143.0784,1
Sinta,6111,673.8432,144.558,1
Sinta,6128,673.4784,142.3008,1
Sinta,6144,673.824,141.0912,1
Sinta,6160,674.4192,134.4492,1
Sinta,6177,673.3056,130.032,1
Sinta,6193,674.1504,140.5944,1
Sinta,6210,665.5296,167.886,1
Sinta,6226,667.104,174.4092,1
Sinta,6243,571.6224,497.9232,1
Sinta,6259,586.7136,578.2104,1
Sinta,6276,585.2544,575.2728,1
Sinta,6292,580.2624,547.6032,1
Sinta,6308,572.3136,520.938,1
Sinta,6325,564.384,507.924,1
Sinta,6341,558.6048,476.6796,1
Sinta,6358,535.3728,470.9556,1
Sinta,6374,534.5088,469.0656,1
Sinta,6391,537.5807,474.66,1
Sinta,6407,540.0576,476.9712,1
Sinta,6423,542.0352,480.33,1
Sinta,6440,542.8608,455.544,1
Sinta,6456,552.6144,463.0068,1
Sinta,6473,556.3008,469.6488,1
Sinta,6489,538.2336,476.6256,1
Sinta,6506,541.2864,482.6088,1
Sinta,6522,541.9392,484.2072,1
Sinta,6538,563.6544,491.0544,1
Sinta,6555,559.584,501.8004,1
Sinta,6571,560.6592,503.226,1
Sinta,6588,542.304,490.4064,1
Sinta,6604,551.424,493.8192,1
Sinta,6620,548.4865,489.294,1
Sinta,6637,544.992,475.7616,1
Sinta,6653,540.2688,487.5984,1
Sinta,6670,541.4016,489.0132,1
Sinta,6686,589.1904,479.9412,1
Sinta,6703,592.608,459.8424,1
Sinta,6719,592.6464,459.9072,1
Sinta,6736,611.0208,450.7488,1
Sinta,6752,617.2992,454.6908,1
Sinta,6768,614.0928,447.9408,1
Sinta,6785,595.8912,434.3328,1
Sinta,6801,600.4224,433.0908,1
Sinta,6818,600.4224,433.0908,1
Sinta,6834,617.1648,443.4048,1
Sinta,6851,625.4976,446.4612,1
Sinta,6867,627.9937,451.4832,1
Sinta,6883,577.6128,452.1852,1
Sinta,6900,604.6848,450.8676,1
Sinta,6916,602.688,447.606,1
Sinta,6933,523.6032,451.6236,1
Sinta,6949,542.3616,457.3908,1
Sinta,6966,545.3184,462.3048,1
Sinta,6982,535.2768,464.9076,1
Sinta,6998,518.8224,470.1348,1
Sinta,7015,518.8608,470.2104,1
Sinta,7031,543.3024,466.9272,1
Sinta,7048,538.368,467.4888,1
Sinta,7064,539.0592,469.0872,1
Sinta,7081,507.072,469.2276,1
Sinta,7097,520.512,458.0496,1
Sinta,7113,519.7248,456.3432,1
Sinta,7130,526.9056,467.2188,1
Sinta,7146,524.5824,457.4988,1
Sinta,7163,518.8608,447.6168,1
Sinta,7179,503.3472,454.2372,1
Sinta,7196,505.344,460.1664,1
Sinta,7212,507.9744,464.886,1
Sinta,7228,525.1392,472.9104,1
Sinta,7245,519.2832,472.716,1
Sinta,7261,520.4352,474.228,1
Sinta,7278,496.3392,468.4068,1
Sinta,7294,516.0768,327.3372,1
Sinta,7310,515.5584,327.3372,1
Sinta,7327,552.2112,195.6852,1
Sinta,7343,568.5504,217.6956,1
Sinta,7360,573.312,230.8176,1
Sinta,7376,562.3104,234.1116,1
Sinta,7393,559.6992,233.1936,1
Sinta,7409,558.528,228.8628,1
Sinta,7425,577.2672,201.0852,1
Sinta,7442,574.5408,207.7272,1
Sinta,7458,573.7152,205.9668,1
Sinta,7475,578.2656,203.3964,1
Sinta,7491,568.0512,206.3988,1
Sinta,7508,569.6064,210.7728,1
Sinta,7524,799.2384,746.9388,1
Sinta,7541,1187.501,223.2684,1
Sinta,7557,1187.866,229.4568,1
Sinta,7573,283.7568,363.4524,1
Sinta,7590,248.8896,423.522,1
Sinta,7606,254.4768,430.164,1
Sinta,7623,456.2112,863.568,1
Sinta,7639,457.0752,884.0448,1
Sinta,7655,457.0752,884.0448,1
Sinta,7672,178.5216,671.598,1
Sinta,7688,180.096,689.148,1
Sinta,7705,199.1808,701.2008,1
Sinta,7721,188.5248,692.2692,1
Sinta,7738,516.9024,882.4248,1
Sinta,7754,516.1152,882.1224,1
Sinta,7771,170.5536,668.3796,1
Sinta,7787,142.2912,644.1228,1
Sinta,7803,128.928,635.1912,1
Sinta,7820,154.2528,650.0304,1
Sinta,7836,149.7024,654.3936,1
Sinta,7853,151.584,655.4952,1
Sinta,7869,128.256,652.5036,1
Sinta,7885,126.7968,644.9004,1
Sinta,7902,120.192,640.4724,1
Sinta,7918,227.424,642.3192,1
Sinta,7935,226.944,639.846,1
Sinta,7951,239.9232,649.674,1
Sinta,7968,242.4576,646.0236,1
Sinta,7984,272.8128,664.1676,1
Sinta,8001,271.5072,662.9904,1
Sinta,8017,458.2272,591.0084,1
Sinta,8034,448.6464,571.7196,1
Sinta,8050,434.1504,553.7592,1
Sinta,8066,422.8224,545.3028,1
Sinta,8083,414.9312,529.0704,1
Sinta,8099,413.5104,527.688,1
Sinta,8116,427.2192,526.5864,1
Sinta,8132,439.296,535.464,1
Sinta,8148,443.7504,541.1448,1
Sinta,8165,422.4384,545.4216,1
Sinta,8181,438.2016,535.2696,1
Sinta,8198,435.0912,530.9064,1
Sinta,8214,440.1408,543.0565,1
Sinta,8231,417.504,538.9092,1
Sinta,8247,412.9536,533.3364,1
Sinta,8263,454.1376,528.822,1
Sinta,8280,445.8624,545.076,1
Sinta,8296,446.7264,546.5016,1
Sinta,8313,438.3744,545.3028,1
Sinta,8329,444.5568,547.722,1
Sinta,8346,446.784,550.5408,1
Sinta,8362,456.0576,556.632,1
Sinta,8378,444.2304,554.4288,1
Sinta,8395,444.2304,554.4288,1
Sinta,8411,372.4032,553.2516,1
Sinta,8428,1187.674,627.2424,1
Sinta,8444,1184.179,649.5876,1
Sinta,8461,155.136,645.246,1
Sinta,8477,213.9264,671.004,1
Sinta,8493,248.16,694.6128,1
Sinta,8510,244.1472,706.6224,1
Sinta,8526,230.496,697.9392,1
Sinta,8543,207.4944,682.5708,1
Sinta,8559,193.2096,665.604,1
Sinta,8575,179.3472,662.2128,1
Sinta,8592,159.1104,648.324,1
Sinta,8608,168.8448,636.2064,1
Sinta,8625,177.024,645.6996,1
Sinta,8641,177.024,645.6996,1
Sinta,8658,129.7536,637.6212,1
Sinta,8674,150.0864,633.6684,1
Sinta,8690,150.0864,633.6684,1
Sinta,8707,478.56,857.0988,1
Sinta,8723,459.2832,879.3036,1
Sinta,8740,459.2832,879.3036,1
Sinta,8756,436.8,909.198,1
Sinta,8773,452.7744,912.384,1
Sinta,8789,452.7744,912.384,1
Sinta,8806,463.4688,900.1476,1
Sinta,8822,480.2688,892.7388,1
Sinta,8838,483.4752,894.9096,1
Sinta,8855,1465.901,1.1807,1
Sinta,8871,586.0224,905.634,1
Sinta,8888,595.6608,912.276,1
Sinta,8904,665.9904,874.7028,1
Sinta,8920,254.3232,694.926,1
Sinta,8937,248.3136,690.7896,1
Sinta,8953,238.1568,672.4728,1
Sinta,8970,229.4208,662.0832,1
Sinta,8986,212.3328,649.6848,1
Sinta,9003,199.4688,646.1748,1
Sinta,9019,204.864,650.2896,1
Sinta,9036,204.864,650.2896,1
Sinta,9052,226.1184,645.0192,1
Sinta,9068,321.2928,624.8124,1
Sinta,9085,320.2368,623.6244,1
Sinta,9101,317.3184,628.5492,1
Sinta,9118,332.16,627.0048,1
Sinta,9134,332.0448,626.9077,1
Sinta,9150,334.752,609.984,1
Sinta,9167,336.1344,624.294,1
Sinta,9183,338.5536,626.508,1
Sinta,9200,333.9264,647.5032,1
Sinta,9216,332.736,632.9988,1
Sinta,9233,330.2976,630.8172,1
Sinta,9249,323.136,645.1812,1
Sinta,9266,318.5664,620.5464,1
Sinta,9282,317.4528,619.2828,1
Sinta,9298,302.6688,626.9184,1
Sinta,9315,315.6864,620.1252,1
Sinta,9331,315.3984,619.866,1
Sinta,9348,299.3088,621.8964,1
Sinta,9364,305.6448,620.0604,1
Sinta,9381,306.7776,621.324,1
Sinta,9397,295.5648,615.4596,1
Sinta,9413,300.8256,630.2124,1
Sinta,9430,304.7808,633.8196,1
Sinta,9446,325.9008,627.6636,1
Sinta,9463,323.8848,634.7592,1
Sinta,9479,325.44,635.85,1
Sinta,9496,350.7648,628.7112,1
Sinta,9512,355.9488,628.776,1
Sinta,9528,353.4528,626.4756,1
Sinta,9545,351.2832,620.8488,1
Sinta,9562,365.2224,624.5856,1
Sinta,9578,362.8992,622.3716,1
Sinta,9594,354.24,611.4204,1
Sinta,9611,348.864,614.8872,1
Sinta,9627,346.5024,612.6624,1
Sinta,9643,358.368,615.438,1
Sinta,9660,424.4928,603.9792,1
Sinta,9676,418.9824,597.6936,1
Sinta,9693,441.8304,621.2267,1
Sinta,9709,432.2112,614.8656,1
Sinta,9725,428.7552,611.5068,1
Sinta,9742,438.4512,607.8888,1
Sinta,9758,453.1008,614.6928,1
Sinta,9775,458.688,620.5356,1
Sinta,9791,445.4016,616.6368,1
Sinta,9808,452.2368,613.332,1
Sinta,9824,450.048,610.8912,1
Sinta,9840,435.7056,601.9488,1
Sinta,9857,481.3824,602.2512,1
Sinta,9873,479.4432,599.9076,1
Sinta,9890,497.0304,597.348,1
Sinta,9906,495.0528,603.4608,1
Sinta,9923,493.7664,602.262,1
Sinta,9939,480.8256,606.42,1
Sinta,9956,488.2368,608.1156,1
Sinta,9972,487.4496,606.7548,1
Sinta,9989,546.0288,592.6608,1
Sinta,10005,629.664,599.5512,1
Sinta,10021,626.6112,594.5076,1
Sinta,10038,654.24,575.7912,1
Sinta,10054,654.2208,571.86,1
Sinta,10071,654.2208,571.86,1
Sinta,10087,649.1712,583.8156,1
Sinta,10103,646.2912,590.4252,1
Sinta,10120,645.7728,589.0752,1
Sinta,10136,650.6112,563.922,1
Sinta,10153,650.9376,581.7744,1
Sinta,10169,648.5376,577.908,1
Sinta,10185,657.6576,542.268,1
Sinta,10202,648.9216,546.6096,1
Sinta,10218,651.8208,552.1392,1
Sinta,10235,635.6352,554.7744,1
Sinta,10251,623.5968,567.8208,1
Sinta,10268,625.1904,570.5748,1
Sinta,10284,620.0448,562.8852,1
Sinta,10301,632.3712,580.3056,1
Sinta,10317,632.3712,580.3056,1
Sinta,10333,620.64,586.386,1
Sinta,10350,627.6864,580.6944,1
Sinta,10366,627.0912,579.3012,1
Sinta,10383,699.4561,580.6836,1
Sinta,10399,821.9904,571.1904,1
Sinta,10416,820.5696,567.2375,1
Sinta,10432,828.9024,568.3608,1
Sinta,10448,817.8816,553.2192,1
Sinta,10465,817.8624,553.1544,1
Sinta,10481,817.5744,575.6184,1
Sinta,10498,827.52,569.5056,1
Sinta,10514,827.328,568.134,1
Sinta,10530,814.0032,578.88,1
Sinta,10547,838.6944,566.46,1
Sinta,10564,838.9056,567.8531,1
Sinta,10580,835.8912,571.1472,1
Sinta,10596,881.8752,580.23,1
Sinta,10613,883.0272,585.4572,1
Sinta,10629,884.4672,570.0779,1
Sinta,10645,881.3952,589.0428,1
Sinta,10662,880.1856,583.5672,1
Sinta,10678,826.6368,571.3632,1
Sinta,10695,569.4912,567.3132,1
Sinta,10711,574.1184,574.3656,1
Sinta,10728,77.8752,646.4772,1
Sinta,10744,71.8272,667.278,1
Sinta,10760,95.232,681.8256,1
Sinta,10777,720.1728,984.5604,1
Sinta,10793,739.1424,979.3979,1
Sinta,10810,742.1184,981.9468,1
Sinta,10826,154.0416,698.5764,1
Sinta,10843,143.328,693.8028,1
Sinta,10859,143.328,693.8028,1
Sinta,10875,144.672,696.7296,1
Sinta,10892,142.5216,708.4152,1
Sinta,10908,142.5216,708.4152,1
Sinta,10925,110.592,697.248,1
Sinta,10941,114.0864,700.7256,1
Sinta,10958,118.6368,703.4688,1
Sinta,10974,119.5968,713.7396,1
Sinta,10991,134.5152,715.2192,1
Sinta,11007,136.32,716.1264,1
Sinta,11023,120.5184,710.046,1
Sinta,11040,142.9632,693.8028,1
Sinta,11056,141.4656,692.7552,1
Sinta,11073,436.8192,624.1212,1
Sinta,11089,444.288,614.1852,1
Sinta,11106,436.8576,605.7396,1
Sinta,11122,435.4368,577.7676,1
Sinta,11138,430.9056,555.0552,1
Sinta,11155,420.9216,542.8944,1
Sinta,11171,402.1824,561.8052,1
Sinta,11188,416.16,564.2568,1
Sinta,11204,417.3888,565.4448,1
Sinta,11221,398.208,576.6984,1
Sinta,11237,306.7008,590.3928,1
Sinta,11253,314.592,598.0392,1
Sinta,11270,249.5616,647.298,1
Sinta,11286,257.0304,651.4776,1
Sinta,11303,267.9744,659.8584,1
Sinta,11319,274.08,649.8575,1
Sinta,11335,285.1776,649.6524,1
Sinta,11352,285.1776,649.6524,1
Sinta,11368,293.2032,646.2288,1
Sinta,11385,287.9424,646.9416,1
Sinta,11401,287.9424,646.9416,1
Sinta,11418,296.9088,649.3608,1
Sinta,11434,289.5936,640.6236,1
Sinta,11451,287.2128,638.6796,1
Sinta,11467,285.9264,636.4224,1
Sinta,11483,281.2992,645.3432,1
Sinta,11500,282.4704,646.4988,1
Sinta,11516,276.2496,639.9972,1
Sinta,11533,306.9504,658.5516,1
Sinta,11549,303.4368,655.4952,1
Sinta,11566,348.9024,659.6208,1
Sinta,11582,338.1312,634.7916,1
Sinta,11598,331.1616,628.5707,1
Sinta,11615,332.7168,636.8868,1
Sinta,11631,340.1472,649.0152,1
Sinta,11648,341.4336,649.9332,1
Sinta,11664,332.064,643.194,1
Sinta,11681,345.7728,643.7448,1
Sinta,11697,344.2176,642.5784,1
Sinta,11713,329.8368,633.7332,1
Sinta,11730,330.4896,632.9232,1
Sinta,11746,328.1664,630.882,1
Sinta,11763,426.7776,626.0544,1
Sinta,11779,431.232,620.0928,1
Sinta,11796,428.2944,616.626,1
Sinta,11812,442.9248,614.5956,1
Sinta,11828,436.0128,616.8204,1
Sinta,11845,433.7664,614.3904,1
Sinta,11861,439.4688,578.5236,1
Sinta,11878,434.112,594.8856,1
Sinta,11894,432.8832,593.7733,1
Sinta,11910,418.8672,601.182,1
Sinta,11927,431.2128,601.2144,1
Sinta,11943,435.5904,606.0744,1
Sinta,11960,449.856,612.252,1
Sinta,11976,447.84,606.5712,1
Sinta,11993,449.0496,607.662,1
Sinta,12009,126.3168,698.4144,1
Sinta,12026,82.9056,720.9432,1
Sinta,12042,86.9376,723.4488,1
Sinta,12058,99.9936,719.7984,1
Sinta,12075,121.248,733.374,1
Sinta,12091,130.3104,738.1368,1
Sinta,12108,140.9856,746.5932,1
Sinta,12124,118.4448,729.9936,1
Sinta,12141,141.12,742.3272,1
Sinta,12157,175.4112,760.0609,1
Sinta,12173,207.3408,777.924,1
Sinta,12190,209.2608,778.8096,1
Sinta,12206,180.096,763.4952,1
Sinta,12223,145.4784,741.1176,1
Sinta,12239,114.3936,724.2372,1
Sinta,12256,184.5888,715.9752,1
Sinta,12272,196.4352,713.9988,1
Sinta,12288,209.8368,722.1636,1
Sinta,12305,213.6192,735.5124,1
Sinta,12321,234.5664,753.8508,1
Sinta,12338,246.8352,760.7628,1
Sinta,12354,243.0912,742.6296,1
Sinta,12370,241.824,748.0296,1
Sinta,12387,239.9616,747.09,1
Sinta,12403,231.648,745.5024,1
Sinta,12420,235.296,746.1936,1
Sinta,12436,234.7584,745.7292,1
Sinta,12453,230.2464,753.462,1
Sinta,12469,228.8256,744.8328,1
Sinta,12485,228.2112,744.768,1
Sinta,12502,253.7472,748.6884,1
Sinta,12518,357.408,744.3252,1
Sinta,12535,349.7856,738.4284,1
Sinta,12551,345.4656,729.7668,1
Sinta,12568,342.0288,718.0704,1
Sinta,12584,323.2128,704.2572,1
Sinta,12601,297.6,705.6072,1
Sinta,12617,292.4352,706.5252,1
Sinta,12633,293.6256,707.508,1
Sinta,12650,325.9392,711.7092,1
Sinta,12666,322.368,697.0536,1
Sinta,12683,324.0192,698.0796,1
Sinta,12699,321.8304,708.2964,1
Sinta,12715,370.7328,701.6544,1
Sinta,12732,365.6832,697.6476,1
Sinta,12748,442.0608,703.728,1
Sinta,12765,461.8368,700.8012,1
Sinta,12781,459.7632,698.8788,1
Sinta,12798,429.504,697.1832,1
Sinta,12814,438.7584,697.95,1
Sinta,12830,438.7584,697.95,1
Sinta,12847,468.0,688.0248,1
Sinta,12863,420.5184,689.472,1
Sinta,12880,421.4592,690.498,1
Sinta,12896,597.5807,679.1039,1
Sinta,12913,610.368,698.4792,1
Sinta,12929,609.7344,697.3992,1
Sinta,12945,585.1968,698.7924,1
Sinta,12962,570.1056,690.282,1
Sinta,12978,568.3776,688.2624,1
Sinta,12995,590.7456,692.5932,1
Sinta,13011,583.3536,687.2473,1
Sinta,13028,583.3536,687.2473,1
Sinta,13044,578.4384,685.1844,1
Sinta,13061,576.0576,686.9556,1
Sinta,13077,575.3088,685.8216,1
Sinta,13093,670.5216,668.0664,1
Sinta,13110,697.9968,679.8924,1
Sinta,13126,697.1328,678.834,1
Sinta,13143,692.9664,675.9828,1
Sinta,13159,693.3503,673.6716,1
Sinta,13175,693.4272,673.7796,1
Sinta,13192,689.088,661.23,1
Sinta,13208,691.2576,672.6888,1
Sinta,13225,691.2576,672.6888,1
Sinta,13241,679.0272,667.1376,1
Sinta,13258,696.5952,681.5988,1
Sinta,13274,696.5952,681.5988,1
Sinta,13291,694.272,691.2432,1
Sinta,13307,690.048,686.6424,1
Sinta,13323,688.6656,684.4392,1
Sinta,13340,848.9088,652.8817,1
Sinta,13356,849.4272,658.4868,1
Sinta,13373,848.7168,656.1972,1
Sinta,13389,847.392,658.314,1
Sinta,13405,848.832,651.8016,1
Sinta,13422,848.832,651.8016,1
Sinta,13438,832.7232,648.6264,1
Sinta,13455,838.4448,647.838,1
Sinta,13471,838.4448,647.838,1
Sinta,13488,639.7824,664.1784,1
Sinta,13504,1598.918,784.188,1
Sinta,13520,1582.022,799.6968,1
Sinta,13537,99.7824,762.4368,1
Sinta,13553,141.984,779.7816,1
Sinta,13570,190.7904,803.2932,1
Sinta,13586,222.7776,808.4124,1
Sinta,13603,217.2672,822.42,1
Sinta,13619,229.1712,827.7768,1
Sinta,13636,240.0768,826.7292,1
Sinta,13652,237.4464,820.9728,1
Sinta,13668,232.8384,818.64,1
Sinta,13685,219.7248,812.4084,1
Sinta,13701,229.6704,818.7696,1
Sinta,13718,225.696,816.9984,1
Sinta,13734,226.8864,802.4832,1
Sinta,13750,219.3408,803.5848,1
Sinta,13767,222.7008,805.2372,1
Sinta,13783,227.04,835.0884,1
Sinta,13800,234.4896,822.69,1
Sinta,13816,233.0688,821.9124,1
Sinta,13833,197.952,830.7576,1
Sinta,13849,209.6448,825.066,1
Sinta,13865,205.632,823.3272,1
Sinta,13882,212.9664,827.5284,1
Sinta,13898,222.144,829.3968,1
Sinta,13915,222.5472,829.4508,1
Sinta,13931,223.776,888.8508,1
Sinta,13948,205.2288,880.9236,1
Sinta,13964,201.792,879.7032,1
Sinta,13980,207.8592,878.1588,1
Sinta,13997,208.4928,884.8332,1
Sinta,14013,212.1792,886.1616,1
Sinta,14030,202.08,890.622,1
Sinta,14046,214.2336,884.8764,1
Sinta,14063,212.1408,884.1096,1
Sinta,14079,212.1408,879.9948,1
Sinta,14095,219.6864,886.2372,1
Sinta,14112,219.6864,886.2372,1
Sinta,14128,233.952,868.5792,1
Sinta,14145,268.1472,863.9676,1
Sinta,14161,252.6528,857.3256,1
Sinta,14178,240.7488,850.6728,1
Sinta,14194,237.3504,844.29,1
Sinta,14210,221.9136,837.6264,1
Sinta,14227,204.96,839.2464,1
Sinta,14243,230.2272,829.9584,1
Sinta,14260,233.4912,831.4272,1
Sinta,14276,212.3136,840.1428,1
Sinta,14293,234.528,838.1124,1
Sinta,14309,233.1264,837.4212,1
Sinta,14325,206.0352,844.3332,1
Sinta,14342,200.5632,849.5172,1
Sinta,14358,194.3616,846.9684,1
Sinta,14375,208.8,834.3108,1
Sinta,14391,187.3536,839.3868,1
Sinta,14408,181.5168,836.946,1
Sinta,14424,296.9856,812.7432,1
Sinta,14441,283.4112,815.0112,1
Sinta,14457,278.016,812.2572,1
Sinta,14473,275.6544,825.444,1
Sinta,14490,281.7984,817.5708,1
Sinta,14506,280.2432,816.912,1
Sinta,14523,306.4704,821.34,1
Sinta,14539,277.9392,826.2324,1
Sinta,14555,279.6288,826.9236,1
Sinta,14572,287.9616,826.8264,1
Sinta,14588,278.6496,828.4896,1
Sinta,14605,275.7504,827.0856,1
Sinta,14621,267.3216,829.926,1
Sinta,14638,285.5808,836.0388,1
Sinta,14654,285.5808,836.0388,1
Sinta,14670,267.3792,839.3436,1
Sinta,14687,280.7808,834.9912,1
Sinta,14703,279.4944,834.2568,1
Sinta,14720,283.392,825.2496,1
Sinta,14736,294.5856,819.8064,1
Sinta,14753,292.8576,819.0396,1
Sinta,14769,279.0912,811.8792,1
Sinta,14785,287.8464,814.8708,1
Sinta,14802,288.0,814.9356,1
Sinta,14818,286.56,815.454,1
Sinta,14835,269.7408,816.0264,1
Sinta,14851,268.416,815.292,1
Sinta,14868,390.7968,805.14,1
Sinta,14884,386.8224,813.8772,1
Sinta,14900,384.2496,812.3436,1
Sinta,14917,412.8576,808.5852,1
Sinta,14933,386.6496,798.6276,1
Sinta,14950,384.2304,797.1264,1
Sinta,14966,416.4096,793.1196,1
Sinta,14983,406.3296,805.5396,1
Sinta,14999,403.8144,803.9628,1
Sinta,15016,393.6384,783.7236,1
Sinta,15032,368.1024,793.5516,1
Sinta,15048,368.1024,793.5516,1
Sinta,15065,380.8512,791.3592,1
Sinta,15081,380.0064,800.0532,1
Sinta,15098,386.0928,803.898,1
Sinta,15114,404.2368,808.2828,1
Sinta,15131,408.0192,805.1508,1
Sinta,15147,412.9152,808.2396,1
Sinta,15163,416.7936,810.9504,1
Sinta,15180,424.32,807.354,1
Sinta,15196,420.96,805.086,1
Sinta,15213,383.3664,814.914,1
Sinta,15229,374.88,792.1584,1
Sinta,15245,369.792,788.994,1
Sinta,15262,371.136,809.2116,1
Sinta,15278,383.424,813.456,1
Sinta,15295,380.8128,811.9116,1
Sinta,15311,400.704,795.4308,1
Sinta,15328,401.7792,801.6084,1
Sinta,15344,399.3024,800.0316,1
Sinta,15361,467.4816,782.3412,1
Sinta,15377,457.4016,783.2376,1
Sinta,15393,457.4016,783.2376,1
Sinta,15410,459.7632,791.4672,1
Sinta,15426,463.0848,793.314,1
Sinta,15443,465.312,794.9124,1
Sinta,15459,450.144,794.61,1
Sinta,15475,465.0624,797.7852,1
Sinta,15492,468.1728,800.172,1
Sinta,15508,473.9712,802.17,1
Sinta,15525,478.8672,799.2972,1
Sinta,15541,477.9264,798.4656,1
Sinta,15558,518.016,793.8109,1
Sinta,15574,526.2912,772.8372,1
Sinta,15590,522.3552,769.4784,1
Sinta,15607,535.4688,770.1156,1
Sinta,15623,521.3184,772.8696,1
Sinta,15640,522.1056,773.6688,1
Sinta,15656,524.4288,788.778,1
Sinta,15673,536.8128,787.7736,1
Sinta,15689,538.0032,788.5728,1
Sinta,15705,550.7712,787.0932,1
Sinta,15722,598.1952,805.8961,1
Sinta,15738,594.0288,801.9108,1
Sinta,15755,627.5136,799.1892,1
Sinta,15771,629.8368,792.9792,1
Sinta,15788,628.7808,792.1692,1
Sinta,15804,614.88,798.012,1
Sinta,15821,635.7888,777.7836,1
Sinta,15837,638.496,780.3432,1
Sinta,15853,635.0208,798.444,1
Sinta,15870,643.392,794.286,1
Sinta,15886,641.8176,792.6444,1
Sinta,15903,662.7264,785.9484,1
Sinta,15919,660.8448,780.5484,1
Sinta,15935,661.344,781.38,1
Sinta,15952,688.3584,780.3324,1
